#SampleID	SampleID_extra	study_number	animal	sequencing_platform	sequencing_facility	sequencing_run_date	collector	location	country	sample_type	captive_wild	lifestage	Common name	individual_ID	NCBI_taxon_id	Taxonomy_Kingdom	Taxonomy_Phylum	Taxonomy_Class	Taxonomy_Order	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Species	Activity-Crepuscular	Activity-Diurnal	Activity-Nocturnal	BodyMass	Diet-Fruit	Diet-Inv	Diet-PlantO	Diet-Scav	Diet-Seed	Diet-Vect	Diet-Vend	Diet-Vfish	Diet-Vunk	1-1_ActivityCycle	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterbirthInterval_d	15-1_LitterSizeHMC	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n_km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	10-2_SocialGrpSizeHCM	SocialityHMC	24-1_TeatNumber	TerrestrialityHMC	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MidRangeLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MidRangeLong_dd	27-1_HuPopDen_Min_n_km2	27-2_HuPopDen_Mean_n_km2	27-3_HuPopDen_5p_n_km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm	OchHMC	ConservationStatusHMC	LitDietDiversityHMC	GutFermentersHMC	DietDiversityIndex	NumberDietCategories
Ory.afe.Cinci.1.653709	Ory.afe.Cinci.1.653709.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Cincinnati Zoo	USA	fecal	captive	adult	Aardvark	Ory.afe.Cinci.1	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Cinci.2.653750	Ory.afe.Cinci.2.653750.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Cincinnati Zoo	USA	fecal	captive	adult	Aardvark	Ory.afe.Cinci.2	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Cinci.3.653669	Ory.afe.Cinci.3.653669.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Cincinnati Zoo	USA	fecal	captive	adult	Aardvark	Ory.afe.Cinci.3	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.1.653716	Ory.afe.Colch.1.653716.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.1	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.2.653725	Ory.afe.Colch.2.653725.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.2	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.3.653751	Ory.afe.Colch.3.653751.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.3	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.4.653739	Ory.afe.Colch.4.653739.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.4	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.5.653694	Ory.afe.Colch.5.653694.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.5	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.6.653748	Ory.afe.Colch.6.653748.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.6	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.7.653684	Ory.afe.Colch.7.653684.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.7	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.8.653708	Ory.afe.Colch.8.653708.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.8	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Colch.9.653707	Ory.afe.Colch.9.653707.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Colchester Zoo	United Kingdom	fecal	captive	adult	Aardvark	Ory.afe.Colch.9	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Lond.1.1.653735	Ory.afe.Lond.1.1.653735.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	London Zoo	United Kingdom	fecal	captive	adult	Aardvark	lond.Arks.7192.Mischa	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Ory.afe.Lond.1.653689	Ory.afe.Lond.1.653689.Aardvark	1056	Aardvark	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	London Zoo	United Kingdom	fecal	captive	adult	Aardvark	lond.Arks.7192.Mischa	9818	Metazoa	Chordata	Mammalia	Tubulidentata	Orycteropodidae	Orycteropus	Orycteropus afer	1	0	1	52350.4	0	100	0	0	0	0	0	0	0	1	1254.43	0	1095	6144	48000	1	NA	222.05	2	NA	NA	NA	1.1	1	288	1899.68	NA	NA	NA	755.15	1	1	No	4	terrestrial	3	40.92	5612.48	18035652.33	23.47	-34.83	-5.68	51.41	-17.53	16.93	0	31.68	1	0.12	75.34	234.77	800.71	1524.66	C	LeastConcern	1	N	0	1
Myr.tri.Mont.1.0.653693	Myr.tri.Mont.1.0.653693.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Montpellier Zoo	France	fecal	captive	adult	Giant anteater	Myr.tri.Mont.1	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Mont.1.1.653732	Myr.tri.Mont.1.1.653732.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Montpellier Zoo	France	fecal	captive	adult	Giant anteater	Myr.tri.Mont.1	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Mont.1.2.653674	Myr.tri.Mont.1.2.653674.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Montpellier Zoo	France	fecal	captive	adult	Giant anteater	Myr.tri.Mont.1	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Mont.2.0.653718	Myr.tri.Mont.2.0.653718.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Montpellier Zoo	France	fecal	captive	adult	Giant anteater	Myr.tri.Mont.2	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Mont.2.1.653695	Myr.tri.Mont.2.1.653695.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Montpellier Zoo	France	fecal	captive	adult	Giant anteater	Myr.tri.Mont.2	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.05D02.653714	Myr.tri.Seat.05D02.653714.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.G.Ant.05D02	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.1.03E03.653736	Myr.tri.Seat.1.03E03.653736.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.1	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.1.04J06.653681	Myr.tri.Seat.1.04J06.653681.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.G.Ant.04J06	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.1.07C04.653723	Myr.tri.Seat.1.07C04.653723.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.G.Ant.07C04	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.10.04F05.653662	Myr.tri.Seat.10.04F05.653662.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.10	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.11.04F02.653710	Myr.tri.Seat.11.04F02.653710.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.11	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.12.04F01.653678	Myr.tri.Seat.12.04F01.653678.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.12	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.13.04I17.653705	Myr.tri.Seat.13.04I17.653705.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.13	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.14.04K04.653703	Myr.tri.Seat.14.04K04.653703.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.14	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.15.04D01.653679	Myr.tri.Seat.15.04D01.653679.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.15	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.16.04I10.653731	Myr.tri.Seat.16.04I10.653731.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.16	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.17.04K13.653726	Myr.tri.Seat.17.04K13.653726.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.17	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.18.04L01.653719	Myr.tri.Seat.18.04L01.653719.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.18	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
Myr.tri.Seat.19.04L18.653752	Myr.tri.Seat.19.04L18.653752.Giantanteater	1056	Giantanteater	Illumina MiSeq	CU Boulder	2008-10-08	Delsuc et al. 2014	Emas National Park	Brazil	fecal	wild	adult	Giant anteater	Seat.giant.anteater.19	71006	Metazoa	Chordata	Mammalia	Pilosa	Myrmecophagidae	Myrmecophaga	Myrmecophaga tridactyla	1	1	1	22333.15	0	100	0	0	0	0	0	0	0	2	1124.72	6	NA	2601	30600	1	NA	182.74	3	4	4.29	NA	1	1	312	1500	NA	1.1	1	1227.12	1	1	No	NA	terrestrial	3	79.96	3499.99	12447513.64	16.02	-31.45	-7.71	-36.24	-89.35	-62.79	0	16.89	0	0.11	149.93	240.94	1288.55	1515.92	C	Vulnerable	1	N	0	1
